JobID,Description,EducationLevelID,FunctionPositionID,JobStatus,JobTitle,Requirement,SalaryMax,SalaryMin,HiredQuota,DepartmentID,CityID,CompanyID,ProvinceID,SkipTest,MajorID,DbName,UsiaMax,UsingGlasses,IQMin,IsSpecificEducationLevel,DriverLicenseType,IsSpesificDriverLicense,Gender,IsSpecificAge,IsSpecificGender,IsSpecificIQ,IsSpecificMarital,MaritalStatus,AdsStatisticID
1232,melakukan pengaturan administrasi keuangan perusahaan menyusun dan membuat laporan keuangan perusahaan menyusun dan membuat laporan perpajakan perusahaan menyusun dan membuat anggaran pengeluaran perusahaan secara periodik bulanan atau tahunan menyusun dan membuat anggaran pendapatan perusahaan secara periodik bulanan atau tahunan menyusun dan membuat surat surat yang berhubungan dengan perbankan dan kemampuan keuangan perusahaan memverifikasi data keuangan atau dokumen ekonomi organisasi sesuai dengan prosedur yang berlaku di organisasi dan kelengkapan dokumen dengan alat bantu dokumen transaksi mencatat dokumen ekonomi secara double entry system sistem pencatatan akuntansi dengan alat bantu form jurnal mengelompokan sesuai dengan jenis transaksi ke dalam masing masing buku besar dengan alat bantu buku besar mengklasifikasikan buku besar sesuai dengan klasifikasi akuntansi dengan alat bantu neraca saldo melakukan rekonsiliasi dan penyesuaian bersama kasir dengan alat bantu buku kas buku bank rekening koran buku tabungan daftar aktiva tetap dan transaksi moneter lainnya menyusun laporan atau informasi keuangan sesuai standar pelaporan akuntansi dan kebutuhan para pemakai internal dengan alat bantu standar laporan akuntansi dan format laporan lainnya,2,16,Close,general cashier,usia maksimal tahun pendidikan minimal sarjana akuntansi pengalaman minimal tahun di perusahaan property kap disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill mempunyai leadership yang baik target oriented detail oriented penempatan di surabaya,3600000,3000000,1,34,1,2,1,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1233,membuat mengedit foto atau vidiomembuat ilustrasi gambar pada hasil penmbuatan atau edit fotodan lain lain,2,34,Close,desain visualisasi lokasi,usia maksimal tahunpendidikan minimal design komunikasi visual multimedia atau sejenisnyafresh graduate berpengalaman min tahun lebih disukaimenguasai auto cad corel draw photoshop ilustrator dan fotografi memiliki inisiatif kreatif dan cekatan,4500000,3800000,1,16,1,1,1,True,14,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1234,melakukan koordinasi dengan departemen lain terkait dengan proses administrasi secara keuangan perjanjian sewa dan desain layout tenant leasing casual leasing bertanggung jawab terhadap pemenuhan okupansi mall memastikan perjanjian sewa menyewa selalu update membangun hubungan baik dengan tenant existing dan calon tenant penyewa serta menjembatani antara tenant dengan management mall memiliki jaringan luas dan follow up calon tenant yang akan mengisi unit kosong untuk disewakan pekerjaan lainnya yang ditugaskan secara khusus oleh perusahaan,2,45,Close,leasing mall,usia maksimal tahun pendidikan minimal semua jurusan pengalaman minimal tahun di leasing bidang mall property disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill target oriented penempatan di surabaya,4500000,3500000,1,13,1,3,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1235,mengerti dan memahami peraturan perundangan yang berlaku beserta proses pengurusannya termasuk melakukan pengurusan seluruh perijinan yang dibutuhkan perusahaan menjaga hubungan baik dengan lingkungan sekitar perusahaan dan dengan pemerintah daerah setempat mendukung seluruh kegiatan operasional kantor dengan melakukan proses pengadaan seluruh peralatan kebutuhan kerja seperti atk komputer meja kursi kerja ac dst maupun sarana atau fasilitas penunjang lain seperti kendaraan operasional office boy satpam operator telpon dst dengan cepat akurat berkualitas serta sesuai dengan anggaran yang ditentukan melakukan analisa kebutuhan anggaran atas pengadaan dan pemeliharaan seluruh fasilitas dan sarana penunjang aktivitas perusahaan untuk kemudian diajukan kepada bagian keuangan dan manajemen perusahaan untuk dianggarkan dan disetujui membuat menjalankan dan mengembangkan sistem kerja atau prosedur atas pengadaan dan pemeliharaan fasilitas penunjang kerja melakukan pencatatan dan pelaporan aset perusahaan mampu merencanakan jadwal pemeliharaan fasilitas perusahaan dan memperbaiki kerusakan merencanakan jadwal inspeksi aset perusahaan dan melaporkan ke departemen terkait menyiapkan laporan bulanan untuk keperluan rapat anggaran laporan keuangan atas aset dan beban biaya kantor,2,26,Close,chief ga,usia maksimal tahun pendidikan minimal semua jurusan memimiliki pengalaman di posisi yang sama minuimal tahun mengerti peraturan tentang jasa outsourcing memiliki jaringan yang luas dengan vendor vendor perusahaan mampu bekerja dengan tim maupun individu jujur disiplin pekerja keras dan mampu bekerja dibawah tekanan memiliki inisiatif yang baik motivasi dan integritas yang tinggi,5000000,4000000,1,25,1,3,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1236,membuat report harian mingguan bulanan kegiatan marketing membuat dan menganalisa laporan mingguan dan bulanan penjualan serta mempertanggung jawabkannya memiliki jaringan luas baik instansi pemerintah dan perusahaan swasta follow up customer yang akan membuat event di anang karaoke malakukan flyering dan promosi melalui berbagai media baik cetak maupun digital melakukan strategi marketing yang inovatif membangun dan menjaga hubungan kerjasama dengan perusahaan media event organizer melakukan koordinasi dengan departmen lain agar event berjalan lancar bertanggung jawab dan mengevaluasi atas pencapaian target marketing memiliki jaringan dan wawasan yang luas kemampuan negosiasi dan management melakukan riset pasar agar tetap memberikan pelayanan yang baikdihandle risky marketing anang tidar,2,45,Close,marketing karaoke entertainment centre,usia maksimal tahun pendidikan minimal segala jurusan pengalaman minimal tahun sebagai marketing di perusahaan bidang karaoke entertainment disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill target oriented memiliki koneksi luas bisa bekerja secara individu maupun team penempatan di surabaya,4000000,3000000,1,34,1,2,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1237,mencari para calon klien yang prospektifmengembangkan dan merealisasikan rencana penjualan dan tergetnyamelakukan penawaran harga dan negosiasi dengan klien dll,4,6,Close,marketing surabaya,usia maksimal tahunpendidikan minimal semua jurusanmemiliki pengalaman bekerja minimal tahun dibidang yang samamemiliki networking yang luasmemiliki kendaraan sendiri lebih diutamakanmemiliki sim lebih disukaipenempatan surabaya,4000000,3800000,1,10,1,1,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1238,memimpin perusahaan dan menjadi motivator bagi karyawannya mengelola operasional harian perusahaan merencanakan melaksanakan mengkoordinasi mengawasi dan mengalisis semua aktivitas bisnis perusahaan mengelola perusahaan sesuai dengan visi dan misi perusahaan merencanakan mengelola dan mengawasi proses penganggaran di perusahaan merencanakan dan mengontrol kebijakan perusahaan agar dapat berjalan degan maksimal memastikan setiap departemen melakukan strategi perusahaan dengan efektif dan optimal mengelola anggaran keuangan perusahaan memutuskan dan membuat kebijakan untuk kemajuan perusaahan membuat prosedur dan standar perusahaan membuat keputusan penting dalam hal investasi integrasi aliansi dan divestasi merencanakan dan mengeksekusi rencana startegis perusahaan jangka menengah dan jangka panjang untuk kemajuan perusahaan memiliki kemampuan untuk bekerja sama dengan semua lapisan dalam perusahaan berperilaku baik komunikasi lisan dan tertulis baik serta memiliki keterampilan interpersonal berjiwa pemimpin dapat mengelola dan mengawasi karyawan dapat memecahkan permasalahan konflik maupuan situasi krisis dalam perusahaan dengan cepat dan tepat dapat melakukan berbagai tugas dan pekerjaan secara cepat dan efektif dapat bertanggung jawab pada tugas tugasnya serta dapat menjadi panutan bagi karyawanya dapat mengambil keputusan dengan cepat dan tepat,2,46,Close,general manager hotel,usia maksimal tahun pendidikan minimal segala jurusan pengalaman minimal tahun sebagai general manager hotel manager di hotel bintang disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill detail oriented penempatan di surabayatidak jadi resign,12000000,8000000,1,13,1,3,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1239,bertanggung jawab terhadap seluruh operasional gedung antara lain pemeliharaan gedung perbaikan renovasi safety gedung dan kebersihan serta keamanan menyusun budget operasional gedung memastikan efektivitas biaya dan efisiensi energy membina hubungan baik dengan tenant dan pihak eksternal menyusun serta menerapkan sop mengawasi kinerja kontraktor dan vendor menampung dan menyelesaikan segala complain para penghuni merencanakan mengkoordinasikan mengevaluasi dan mengusulkan pemecahan masalah dalam melaksanakan pengelolaan gedung mengendalikan dan mengambil tindakan perbaikan terhadap kinerja kelancaran keuangan perusahaan sesuai dengan rencana budget yang ditetapkan memahami dan menjabarkan kebijakan yang telah ditetapkan direksi pprs kedalam rencana kerja pengelolaan gedung,2,23,Close,building manager,usia minimal tahun pendidikan minimal akuntansi pengalaman minimal tahun di mall atau apartemen disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill tegas dan detail oriented memiliki sikap leadership yang kuat penempatan di surabaya,8500000,7000000,1,13,1,3,1,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1240,melakukan aktivitas kesekretariatan perusahaan khususnya hal lokasimengupayakan kelancaran pelaksanaan agenda kegiatan direksi memberikan masukan kepada direksi dari aspek hukum yang berkaitan dengan operasionalisasi dan pengembangan usaha perusahaan membuat data base dan menyimpan dokumen asli perusahaan mengkomunikasikan kebijakan perusahaan kepada pihak internal perusahaan mengkomunikasikan kebijakan perusahaan kepada pihak eksternal perusahaanmenyiapkan laporan secara keseluruhan mengenai kegiatan sekretaris perusahaan secara benar dan tepat waktu,2,5,Close,sekretaris lokasi,usia maksimal tahunpendidikan minimal segala jurusanpengalaman minimal tahun sebagai sekretaris direkturdisiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skilltegas dan detail orientedmemiliki penampilan yang menarik dan proporsionalpenempatan di surabaya,4500000,3800000,1,8,1,1,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1242,membuat laporan mengajar dan administrasi ke pihak management mengembangkan mensupervisi dan mengimplementasikan program yang berlakumengikuti petunjuk mengajar yang berlakumelakukan evaluasi dan maintain perkembangan murid,2,27,Close,english teacher,pengalaman tahun sebagai teacher di preschool fresh graduate boleh melamar latar belakang pendidikan pendidikan anak usia dini lebih di disukaibersedia bekerja di hari sabtu tertarik dengan anak anakmau mempelajari hal hal yang barumemiliki kemampuan komunikasi dengan bahasa inggris,6500000,4000000,2,27,2,9,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1243,membangun dan menjaga hubungan kerjasama dengan perusahaan media event organizer menyusun rencana dan jadwal pameran event dan mengorganisir event berkala menyediakan media promosi pada setiap penyelenggarakan pameran memonitor pelaksaan event memonitor tingkat kepuasan tenant dan pengunjung terhadap event dan pelayanan mall mengawasi mengendalikan dan mengevaluasi budget pelaksanaan event melakukan koordinasi dengan departmen lain agar event berjalan lancar,2,40,Close,marcomm,pendidikan min segala jurusan usia max tahun memiliki pengalaman kerja sebagai marcomm min tahun di mall kreatif inisiatif memiliki koneksi yang luas terutama komunitas anak muda mahir menggunakan software design,4000000,3800000,1,13,1,3,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1244,melakukan pengaturan administrasi keuangan perusahaan menyusun dan membuat laporan keuangan perusahaan menyusun dan membuat laporan perpajakan perusahaan menyusun dan membuat anggaran pengeluaran perusahaan secara periodik bulanan atau tahunan menyusun dan membuat anggaran pendapatan perusahaan secara periodik bulanan atau tahunan menyusun dan membuat surat surat yang berhubungan dengan perbankan dan kemampuan keuangan perusahaan memverifikasi data keuangan atau dokumen ekonomi organisasi sesuai dengan prosedur yang berlaku di organisasi dan kelengkapan dokumen dengan alat bantu dokumen transaksi mencatat dokumen ekonomi secara double entry system sistem pencatatan akuntansi dengan alat bantu form jurnal mengelompokan sesuai dengan jenis transaksi ke dalam masing masing buku besar dengan alat bantu buku besar mengklasifikasikan buku besar sesuai dengan klasifikasi akuntansi dengan alat bantu neraca saldo melakukan rekonsiliasi dan penyesuaian bersama kasir dengan alat bantu buku kas buku bank rekening koran buku tabungan daftar aktiva tetap dan transaksi moneter lainnya menyusun laporan atau informasi keuangan sesuai standar pelaporan akuntansi dan kebutuhan para pemakai internal dengan alat bantu standar laporan akuntansi dan format laporan lainnya,2,16,Close,accounting staff,usia maksimal tahun pendidikan minimal sarjana akuntansi pengalaman minimal tahun di perusahaan property kap disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill mempunyai leadership yang baik target oriented detail oriented penempatan di surabaya,4000000,3800000,2,13,1,3,1,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1245,planning forecasting dan budgeting financememberikan opini terhadap proses keuangan perusahaanmonitoring laporan keuangan,2,39,Close,manager finance accounting,laki laki perempuanpendidikan minimal akuntansi ekonomiipk minimal memiliki pengalaman minimal tahun dibidang yang samamemiliki kemampuan analisa dan logika berpikir yang tajammahir menggunakan microsoft office khususnya excel dapat bekerja dalam tekananmemiliki sertifikat brevet merupakan nilai tamb,0,0,1,20,2,1,2,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1246,bertanggung jawab terhadap keseluruhan kegiatan itmembuat pengawasan sistem aplikasi jaringan berdasarkan kebutuhanit support,2,25,Close,spv it,usia maksimal tahunpendidikan minimal teknik informatikadiutamakan memiliki pengalaman tahun sebagai it lulusan baru silahkan melamar mengetahui pekerjaan yang berkaitan dengan it support hris lan mikrotik software hardware sistem database admin memiliki kondisi tubuh yang sehatmampu mengelola tim dengan baik menjadi nilai lebih memiliki determinasi yang tinggi dalam bekerja,0,0,1,52,2,13,2,True,4,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1247,bertanggung jawab terhadap keseluruhan kegiatan itmembuat pengawasan sistem aplikasi jaringan berdasarkan kebutuhanit support,2,25,Close,it staff,usia maksimal tahunpendidikan minimal teknik informatikadiutamakan memiliki pengalaman tahun sebagai it lulusan baru silahkan melamar mengetahui pekerjaan yang berkaitan dengan it support hris lan mikrotik software hardware sistem database admin memiliki kondisi tubuh yang sehatmampu mengelola tim dengan baik menjadi nilai lebih memiliki determinasi yang tinggi dalam bekerja,0,0,2,24,2,1,2,True,4,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1248,menangani trouble shooting dan jaringan hardware dan softwaremaintenance hardware dan software,4,50,Close,technical support,usia maksimal tahunpendidikan minimal informatika teknik komputerpengalaman minimal tahunmenguasai jaringan router nat winbox setting server dhcp dns server domain controllerdiutamakan yang menguasai tentang network microsoft dan setting server proxy server dan pabxmemiliki mcse sertifikasi akan sangat diperhitungkanmenguasai instalation trouble shooting pada pc dan peripheral lainnyamampu bekerja team maupun mandiri,4500000,3900000,1,24,1,1,1,True,4,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1249,membuat konsep dan koreksi surat surat perjanjian kontrak kerjasama dan yang sejenisnya,1,24,Close,legal staff,pendidikan minimal hukumfresh graduate berpengalamanusia maksimal tahunmembuat konsep dan koreksi surat surat perjanjian kontrak kerjasama dan yang sejenisnyasiap kerja under pressurepenampilan menarikpenempatan surabaya,5000000,4000000,1,8,1,1,1,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1250,mampu bersikap berperilaku dan bekerja dengan jujur dapat bekerjasama dalam tim memiliki kecermatan dan ketelitian terutama saat membaca dan membuat dokumen dokumen perjanjian mampu berfikir logis obyektif dan jernih berdasarkan fakta kemampuan memahami bahasa hukum memiliki sikap tegas dan teguh pendirian mampu berkomunikasi dengan lugas dan jelas memiliki kemampuan bernegosiasi memahami dengan baik undang undang dan segala peraturan pertanahan hukum perpajakan dan peraturan yang berhubungan dengan pembangunan proyek properti memiliki kemampuan advokasi seperti mampu memahami urutan dan detil beracara di pengadilan membuat laporan bulanan perijinan membuat proposal ijin pemanfaatan ruang menyiapkan gambar perencanaan lahan site plan mengurus dan mengecek sertifikat di bpn koordinasi dengan lurah camat dan kades untuk pengurusan sertifikat menjalin hubungan baik dengan warga sekitar proyek untuk kelancaran proses pembangunan,1,24,Close,legal humas,laki laki usia minimal tahun pendidikan hukum pengalaman minimal tahun di bidang property disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill bersedia melakukan perjalanan dinas diseluruh wilayah indonesia diutamakan memiliki pengalaman menjalin hubungan dengan organisasi masyarakat dan instansi pemerintahan penempatan di surabayasudah dapat dari ww,4000000,3800000,1,13,1,3,1,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1251,koordinasi dengan staf administrasi sekretaris divisi lain jika ada meeting gabungan atau kegiatan lainnya mengumpulkan dan menyusun dokumen menbantu rekap ijin karyawan membuat laporan absensi karyawan membuat notulen meeting membuat dan mengirim surat untuk keperluan perusahaan,2,36,Close,admin engineering ga,usia maksimal tahun pendidikan minimal segala jurusan pengalaman minimal tahun sebagai admin staff di perusahaan property disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill detail target oriented penempatan di surabaya,0,0,1,13,1,3,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1252,menyusun surat somasipengalaman mengikuti proses persidangan baik pidana maupun persidangan perdata pengalaman membuat laporan polisi,2,24,Close,legal staff,usia min th dengan lulusan hukummenguasai bhs inggrismampu menyusun review legal letterlebih disukai memiliki pengalaman litigasi di pengadilanterbiasa menangani kasus penipuan dan penggelapanbisa memberikan second opinion kepada perusahaanipk min skala tegas disiplin bertanggung jawabmampu bekerja secara tim atau individusiap bekerja dibawah tekananmemiliki sertifikat pendidikan khusus profesi advokat pkpa,0,0,1,19,2,1,2,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1253,menangani work order penghuni yang di order oleh supervisor atau asst chief engineer dan memberi laporan kepada supervisor bila ditemui masalah masalah yang tidak dapat ditangani sendiri menangani work order preventive maintenance yang di order oleh supervisor menangani project project khusus yang ditangani oleh engineering department segera melaporkan kelainan kelainan atau gangguan gangguan yang ditemui kepada atasan langsung menjaga dan merawat semua peralatan dan tool memberi masukan masukan atau usulan usulan untuk penyempurnaan system perawatan dan operasional,6,17,Close,engineering staff,laki laki usia maksimal tahun pendidikan min smk jurusan listrik sipil mesin bertanggung jawab disiplin jujur mampu bekerja dalam tim bersedia bekerja shift mampu berkomunikasi berkoordinasi dengan baik bersedia ditempatkan di surabaya,3500000,3000000,1,13,1,3,1,True,9,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1254,become sales executive for gunawangsa hotel merr manyar,4,45,Close,sales executive goverment segment,femaleexperience in hospitality industry minimum year has good personality attitudeexperience with vhp hotel systemwilling to become key player in dynamic team and able to work as team,4500000,4000000,1,4,1,7,1,True,1,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1255,menerima pd dari pajak ijinmengecek lampiran pd,2,39,Close,finance accounting,maksimal usia thpendidikan akuntansimemiliki kemampuan dalam berkomunikasi negosiasi analisa dan team workpengalaman dibidan yang sama th,0,0,1,20,2,1,2,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1256,menyimpan kas kecil menyiapkan tanda terima receipt atas pembayaran dari pemilik unit penyewa menyiapkan reimbursement kas kecil membuat list deposit membuat faktur pajak sederhana pekerjaan lainnya yang ditugaskan secara khusus oleh perusahaan,2,39,Close,finance collection,usia maksimal tahunpendidikan minimal akuntansidisiplin tanggung jawab jujur inisiatif komunikatifdetail orientedpenempatan di jakarta,0,0,1,8,2,1,2,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1257,melakukan pengaturan administrasi gudang perusahaan melakukan pembelian penawaran ke suppliermenjaga keamanan stock gudangmelakukan stock opname gudang dilakukan bersama dengan akunting dan operational manager,6,18,Close,admin gudang,usia maksimal tahunpendidikan minimal smkpengalaman minimal tahun freshgraduateddisiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skillmempunyai leadership yang baik target oriented detail orientedpenempatan di surabaya,2500000,2000000,1,34,1,2,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1258,membuat dan menginput jurnalmembuat laporan keuanganmengawasi transaksi keuanganmembuat rekonsiiliasi data keuanganmonitoring data keuangan perusahaan,2,22,Close,accounting staff,usia maksimal tahunpendidikan minimal akuntansiipk minimal pengalaman kerja tahunmengetahui tentang perpajakanbisa membuat laporan keuanganpenempatan surabaya,5000000,4000000,1,8,1,1,1,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1259,melakukan administrasi berkas berkas itmelakukan check list inventory it,2,25,Close,tim led,laki laki atau perempuan maksimal usia thminimal pendidikan diploma atau sederajat setidaknya memiliki pengalaman tahun sebagai ga fresh graduate boleh melamar multi tasking dan mau belajarmemiliki pengetahuan mengenai vehicle kendaraan memiliki kemampuan analisa dan administrasi yang baiksiap bekerja dibawah tekanan,0,0,1,24,2,1,2,True,4,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1260,commerce instagram booster membuat surat perkenalan ke calon bisnis partnerkorespondensi ke bisnis partnerdapat juga di libatkan di event activity sifatnya kondisional membantu mengembangkan strategy business development yang dibuat oleh managar business development,2,53,Close,admin support business development,wanita thn penampilan menarikd setara manajemen bisnis internationalmenguasai lancar microsoft word excell dan power point menguasai bahasa english tulisan lisan lebih di utamakankorespondensi ke bisnis partnermengatur jadwal meeting dan appointment ke relasimembantu dalam strategy commerce meliputi social media dlladministrasi umum termasuk administrasi project tender,0,0,1,36,2,1,2,True,17,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1261,menyusun surat somasipengalaman mengikuti proses persidangan baik pidana maupun persidangan perdata pengalaman membuat laporan polisi,2,24,Close,legal staff,usia min th dengan lulusan hukummenguasai bhs inggrismampu menyusun review legal letterlebih disukai memiliki pengalaman litigasi di pengadilanterbiasa menangani kasus penipuan dan penggelapanbisa memberikan second opinion kepada perusahaanipk min skala tegas disiplin bertanggung jawabmampu bekerja secara tim atau individusiap bekerja dibawah tekananmemiliki sertifikat pendidikan khusus profesi advokat pkpa,0,0,2,19,2,1,2,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1262,memasarkan produk ke semua instansi perusahaan komunitas lembaga all client negosiasi meyakinkan dan memotivasi client melakukan edukasi mengenai produk produk perusahaan presentasi produk membina hubungan baik dengan client,4,6,Close,marketing software,pendidikan min teknik informatika usia max tahunpengalaman min tahun sesuai dengan bidangnyamemiliki kemampuan komunikasi yang baikmampu bekerja secara team maupun individualmemiliki inisiatif dan improvisasi yang kuat siap bekerja sesuai targetpenempatan surabaya,4000000,3800000,1,8,1,1,1,True,4,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1263,melakukan administrasi berkas berkas gamelakukan check list driver,4,26,Close,general affair,laki laki atau perempuan maksimal usia thminimal pendidikan diploma atau sederajat setidaknya memiliki pengalaman tahun sebagai ga fresh graduate boleh melamar multi tasking dan mau belajarmemiliki pengetahuan mengenai vehicle kendaraan memiliki kemampuan analisa dan administrasi yang baiksiap bekerja dibawah tekanan,0,0,1,8,2,1,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1264,membuat dan menginput jurnalmembuat laporan keuanganmengawasi transaksi keuanganmembuat rekonsiiliasi data keuanganmonitoring data keuangan perusahaan,2,22,Close,sekretaris accounting,minimal pendidikan akuntansiminimal ipk bersedia bekerja mobile dan siap bekerja dibawah tekananterbiasa menggunakan aplikasi accounting dan microsoft excel,5000000,3880000,2,8,1,1,1,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1265,survey tiap lokasi space iklan pt warna warni mediapelaporan hasil survey harian,5,10,Close,surveyor general operation,priapendidikan minimal sma sederajatmaksimal usia tahunmampu mengendarai sepeda motor dan menggunakan kameramemiliki kendaraan pribadi motor memiliki sim aktifbersedia bekerja lapangan,0,0,1,16,2,1,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1267,bertanggung jawab terhadap seluruh operasional gedung antara lain pemeliharaan gedung perbaikan renovasi safety gedung dan kebersihan serta keamanan menyusun budget operasional gedung memastikan efektivitas biaya dan efisiensi energy membina hubungan baik dengan tenant dan pihak eksternal menyusun serta menerapkan sop mengawasi kinerja kontraktor dan vendor security cleaning service parkir menampung dan menyelesaikan segala complain para penghuni merencanakan mengkoordinasikan mengevaluasi dan mengusulkan pemecahan masalah dalam melaksanakan pengelolaan gedung mengendalikan dan mengambil tindakan perbaikan terhadap kinerja kelancaran keuangan perusahaan sesuai dengan rencana budget yang ditetapkan memahami dan menjabarkan kebijakan yang telah ditetapkan direksi pprs kedalam rencana kerja pengelolaan gedungclose tidak jadi cari,2,23,Close,operational manager,usia minimal tahun pendidikan minimal segala jurusan pengalaman minimal tahun di mall atau apartemen disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill tegas dan detail oriented paham soal aturan outsourcing memiliki sikap leadership yang kuat penempatan di surabaya,8000000,6000000,1,13,1,3,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1268,berpikir kreatif untuk menghasilkan ide ide dan konsep konsep baru dan mengembangkan desain interaktif menggunakan inovasi untuk mendefinisikan kembali desain dalam keterbatasan biaya dan waktu mempresentasikan ide dan konsep yang telah dibuat proofreading untuk menghasilkan karya yang akurat dan berkualitas tinggi menunjukkan keterampilan ilustrasi dengan sketsa kasar bisa design bisa sebagai nilai lebih bekerja sebagai bagian dari tim dengan copywriter fotografer penata ilustrator desainer lain account executive dan spesialis pemasaran double posting,2,34,Close,graphic design,usia maksimal tahun pendidikan minimal desain komunikasi visual pengalaman minimal tahun di perusahaan design bisa sketsa tangan disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill bisa bekerja dengan deadline yang ketat kreatif diutamakan bisa sketsa tangan penempatan di surabaya,0,0,1,13,1,3,1,True,14,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1269,berpikir kreatif untuk menghasilkan ide ide dan konsep konsep baru dan mengembangkan desain interaktif menggunakan inovasi untuk mendefinisikan kembali desain dalam keterbatasan biaya dan waktu mempresentasikan ide dan konsep yang telah dibuat proofreading untuk menghasilkan karya yang akurat dan berkualitas tinggi menunjukkan keterampilan ilustrasi dengan sketsa kasar bisa design bisa sebagai nilai lebih bekerja sebagai bagian dari tim dengan copywriter fotografer penata ilustrator desainer lain account executive dan spesialis pemasaran,2,34,Close,graphic design,usia maksimal tahun pendidikan minimal desain komunikasi visual pengalaman minimal tahun di perusahaan design bisa sketsa tangan disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill bisa bekerja dengan deadline yang ketat kreatif diutamakan bisa sketsa tangan penempatan di surabaya,0,0,1,13,1,3,1,True,14,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1270,cekatan kreatif komunikatif fresh graduate dipersilahkan good looking dan bisa kerjasama dalam tim,4,36,Close,admin foto,berpengalaman minimal tahun sebagai desain grafis lebih disukai menguasai program photoshop utama dan corel draw,4500000,3500000,1,11,1,1,1,True,14,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
